stock_id,date,F_INST_01_foreign,F_INST_02_trust,F_INST_03_dealer_self,F_INST_04_dealer_hedge,F_INST_05_aggregate,F_INST_06_value_proxy,F_INST_07_flow_to_volume,F_INST_08_streak,F_INST_09_change_rate,F_INT_01_flow_x_momentum,F_INT_02_flow_x_size,F_INT_03_flow_x_liquidity,F_INST_01_foreign_rank,F_INST_02_trust_rank,F_INST_03_dealer_self_rank,F_INST_04_dealer_hedge_rank,F_INST_05_aggregate_rank,F_INST_06_value_proxy_rank,F_INST_09_change_rate_rank,version,build_date
2891,2026-04-30,-5347970,-13745606,245826,236219,-18611531,-973383071.3,-0.3575320278449395,-2,-2.138878412298696,0.033600000000000005,0.10360000000000001,0.07,0.28,0.04,0.92,0.94,0.14,0.2,0.48,v0.1,2026-07-11T07:49:09Z
2891,2026-05-04,20052302,-10840977,-44999,-759169,8407157,444738605.3,0.1843610496914691,1,2.3364203584920804,0.1344,0.6215999999999999,0.42,0.92,0.04,0.16,0.04,0.84,0.6,0.72,v0.1,2026-07-11T07:49:09Z
2891,2026-05-05,38325498,-14491640,66665,-1030574,22869949,1223542271.5,0.4067123623637037,2,4.977482079355396,0.11279999999999998,0.6956,0.47,0.96,0.02,0.7,0.02,0.94,0.88,0.9,v0.1,2026-07-11T07:49:09Z
2891,2026-05-06,22651704,-7806156,171000,5596,15022144,821711276.8000001,0.22075648622468189,3,3.8524003672197673,0.082,0.6232,0.41,0.9,0.04,0.8,0.5,0.82,0.66,0.72,v0.1,2026-07-11T07:49:09Z
2891,2026-05-07,22195538,-5527929,564998,72854,17305461,972566908.2,0.2235156335366038,4,4.295185727657879,0.11279999999999998,0.7143999999999999,0.47,0.98,0.04,0.96,0.52,0.94,0.78,0.8,v0.1,2026-07-11T07:49:09Z
2891,2026-05-08,8763203,-3736286,209038,-450833,4785122,269880880.8,0.08426422530520658,5,2.2051475083719416,0.24,0.6080000000000001,0.384,0.84,0.1,0.96,0.16,0.8,0.6,0.76,v0.1,2026-07-11T07:49:09Z
2891,2026-05-11,-13304752,-3766226,37302,-1146415,-18180091,-1005359032.3,-0.3603635784693314,-1,-3.725494094981436,0.0176,0.0608,0.0384,0.1,0.06,0.8,0.02,0.08,0.1,0.12,v0.1,2026-07-11T07:49:09Z
2891,2026-05-12,-25961121,-15292662,304125,-1396364,-42346022,-2265512177.0,-0.47480834469682043,-2,-6.969966795711955,0.004,0.0144,0.0096,0.02,0.02,0.94,0.02,0.02,0.1,0.06,v0.1,2026-07-11T07:49:09Z
2891,2026-05-13,16659424,2185000,-114000,701662,19432086,1066821521.4,0.3426970043173071,1,6.265538221007633,0.34559999999999996,0.7103999999999999,0.4416,0.94,0.84,0.32,0.96,0.96,0.86,0.84,v0.1,2026-07-11T07:49:09Z
2891,2026-05-14,13915780,-14156209,66000,-350715,-525144,-28777891.2,-0.013384191889629912,-1,0.8030637539769979,0.1512,0.31079999999999997,0.1932,0.94,0.02,0.86,0.12,0.42,0.5,0.66,v0.1,2026-07-11T07:49:09Z
2891,2026-05-15,13250209,-5769603,-1000,-139937,7339669,402213861.2,0.20369755488078853,1,4.20028695747076,0.336,0.6384,0.3696,0.9,0.06,0.68,0.5,0.84,0.72,0.86,v0.1,2026-07-11T07:49:09Z
2891,2026-05-18,6136733,-3561237,12000,647146,3234642,177258381.6,0.1065871386983957,2,4.215275431493485,0.4416,0.7296,0.4224,0.98,0.1,0.72,0.98,0.96,0.78,0.92,v0.1,2026-07-11T07:49:09Z
2891,2026-05-19,30684139,-15648624,399000,277408,15711923,870440534.1999999,0.2586637086140359,3,39.61649676217816,0.47,0.6956,0.41359999999999997,1.0,0.04,0.98,0.88,0.94,0.8,0.96,v0.1,2026-07-11T07:49:09Z
2891,2026-05-20,50583591,-3888267,588428,-377616,46906136,2711174660.7999997,0.4089347903816856,4,19.603702185430805,0.66,0.78,0.44,1.0,0.04,1.0,0.2,1.0,0.98,1.0,v0.1,2026-07-11T07:49:09Z
2891,2026-05-21,28023474,-22482000,-281755,-896360,4363359,250893142.5,0.060523907209600554,5,0.6172606633080846,0.41600000000000004,0.592,0.35200000000000004,0.96,0.04,0.04,0.02,0.8,0.56,0.62,v0.1,2026-07-11T07:49:09Z
2891,2026-05-22,10103855,-2088926,-527156,-906902,6580871,379058169.6,0.17652745107979997,6,0.6795933145311839,0.4428,0.6068,0.3444,0.86,0.14,0.02,0.04,0.82,0.62,0.6,v0.1,2026-07-11T07:49:09Z
2891,2026-05-25,8416533,-5718000,-3272995,-61087,-635549,-36416957.699999996,-0.013799347809075697,-1,-1.169857087839678,0.1932,0.31079999999999997,0.17639999999999997,0.78,0.14,0.02,0.2,0.42,0.48,0.42,v0.1,2026-07-11T07:49:09Z
2891,2026-05-26,2091430,4247920,-2832000,-265436,3241914,186734246.4,0.06259396100922214,1,-0.2685567418171224,0.39,0.5772,0.3276,0.72,0.84,0.02,0.12,0.78,0.64,0.62,v0.1,2026-07-11T07:49:09Z
2891,2026-05-27,-507585,1078717,113000,719550,1403682,83097974.4,0.021530038615908603,2,-0.670353295407311,0.33280000000000004,0.4736,0.2688,0.36,0.7,0.72,0.96,0.64,0.48,0.48,v0.1,2026-07-11T07:49:09Z
2891,2026-05-28,-10717246,9368901,305742,-567626,-1610229,-95486579.69999999,-0.02330851103159423,-1,-1.340085466952623,0.216,0.26639999999999997,0.1512,0.18,0.94,0.86,0.08,0.36,0.58,0.46,v0.1,2026-07-11T07:49:09Z
2891,2026-05-29,-11116887,13852743,71000,-532270,2274586,137612453.0,0.02003228770917526,1,-0.6064105876445837,0.372,0.432,0.252,0.06,0.94,0.66,0.02,0.6,0.5,0.34,v0.1,2026-07-11T07:49:09Z
2891,2026-06-01,-4346422,13697024,-36905,-170475,9143222,567794086.2,0.20822623273005975,2,0.572111477999859,0.544,0.576,0.336,0.14,0.96,0.24,0.08,0.8,0.64,0.48,v0.1,2026-07-11T07:49:09Z
2891,2026-06-02,-7509768,17715071,368002,83073,10656378,683073829.8,0.1514079523666109,3,1.0472530588595115,0.528,0.576,0.336,0.14,0.92,0.92,0.78,0.8,0.64,0.6,v0.1,2026-07-11T07:49:09Z
2891,2026-06-03,-9800387,7692341,940257,1279715,111926,7890783.0,0.001331232892382905,4,-0.9749027798322895,0.30400000000000005,0.2888,0.15200000000000002,0.14,0.88,0.98,1.0,0.38,0.34,0.32,v0.1,2026-07-11T07:49:09Z
2891,2026-06-04,-2791934,-3299610,1196970,380749,-4513825,-306940100.0,-0.04653039761941504,-1,-2.3399177874837687,0.17600000000000002,0.15839999999999999,0.0924,0.26,0.14,0.98,0.86,0.22,0.38,0.26,v0.1,2026-07-11T07:49:09Z
2891,2026-06-05,-13432073,-6756030,462866,-50003,-19775240,-1317030984.0,-0.3097383742580603,-2,-10.237681228610239,0.032,0.0296,0.0168,0.08,0.08,0.94,0.34,0.04,0.18,0.18,v0.1,2026-07-11T07:49:09Z
2891,2026-06-08,-6202577,256000,1398973,1225496,-3322108,-217265863.20000002,-0.07181017603577786,-3,-2.1520641017867215,0.3192,0.2812,0.1596,0.28,0.66,1.0,1.0,0.38,0.5,0.46,v0.1,2026-07-11T07:49:09Z
2891,2026-06-09,5891415,-10157571,959778,424404,-2881974,-199432600.8,-0.05365913248039865,-4,-1.5933874891807982,0.36000000000000004,0.296,0.168,0.92,0.06,0.98,0.92,0.4,0.58,0.52,v0.1,2026-07-11T07:49:09Z
2891,2026-06-10,-3154730,-7462736,415544,2099035,-8102887,-552616893.4,-0.1268768579271286,-5,-3.328370575330203,0.14660558100791335,0.1232819658475635,0.06663890045814244,0.3877551020408163,0.061224489795918366,0.9591836734693877,0.9795918367346939,0.16326530612244897,0.40816326530612246,0.3673469387755102,v0.1,2026-07-11T07:49:09Z
2891,2026-06-11,6185364,-8885332,937816,2372092,609940,41170950.0,0.009572525392561978,1,-0.8275457361182291,0.6493055555555556,0.5460069444444445,0.30989583333333337,0.8541666666666666,0.08333333333333333,0.9583333333333334,0.9166666666666666,0.7083333333333334,0.5416666666666666,0.3958333333333333,v0.1,2026-07-11T07:49:09Z
2891,2026-06-12,40901104,-29617082,630754,241742,12156518,821780616.8,0.1457791683849492,2,2.2179985291175623,0.7055999999999999,0.6384,0.35279999999999995,0.98,0.02,0.92,0.66,0.84,0.74,0.66,v0.1,2026-07-11T07:49:09Z
2891,2026-06-15,26697673,-10852963,31840,-151455,15725095,1102329159.5,0.3663108134881233,3,2.5721098075140785,0.752,0.7143999999999999,0.3948,0.98,0.02,0.46,0.12,0.94,0.8,0.74,v0.1,2026-07-11T07:49:09Z
2891,2026-06-16,3764746,2182845,319696,-662761,5604526,396800440.8,0.13675815117014117,4,0.43823174865240344,0.6102430555555556,0.5460069444444445,0.3211805555555556,0.6666666666666666,0.8125,0.8958333333333334,0.08333333333333333,0.7708333333333334,0.5625,0.375,v0.1,2026-07-11T07:49:09Z
2891,2026-06-17,-258407,2612233,-99000,-656751,1598075,113463325.0,0.0435791650100271,5,-0.020435646623113448,0.5032,0.5327999999999999,0.296,0.46,0.92,0.25,0.1,0.74,0.6,0.64,v0.1,2026-07-11T07:49:09Z
2891,2026-06-18,19244555,-11319036,258800,251023,8435342,606501089.8000001,0.14215414813506458,6,3.5968836790079677,0.6864,0.6512,0.35200000000000004,0.9,0.08,0.8,0.86,0.88,0.74,0.88,v0.1,2026-07-11T07:49:09Z
2891,2026-06-22,-5117319,-5209267,-156292,-122881,-10605759,-747706009.5,-0.20101746031544462,-1,-11.87010194360015,0.08879999999999999,0.08639999999999999,0.0456,0.26,0.06,0.1,0.1,0.12,0.2,0.06,v0.1,2026-07-11T07:49:09Z
2891,2026-06-23,11035859,-6188159,518000,279658,5645358,408723919.20000005,0.09053530637000981,1,3.377172843555264,0.7040000000000001,0.6512,0.33440000000000003,0.94,0.06,0.92,0.86,0.88,0.82,0.88,v0.1,2026-07-11T07:49:09Z
2891,2026-06-24,-9358824,-2955416,-94713,400012,-12008941,-839424975.9000001,-0.2253649084714464,-1,-23.77940018124593,0.072,0.074,0.038000000000000006,0.2,0.12,0.26,0.8,0.1,0.36,0.08,v0.1,2026-07-11T07:49:09Z
2891,2026-06-25,2816275,-3125842,-312937,-155893,-778397,-54954828.199999996,-0.02046520880062056,-2,-2.8618361113881714,0.2736,0.2812,0.1444,0.8,0.14,0.1,0.18,0.38,0.5,0.26,v0.1,2026-07-11T07:49:09Z
2891,2026-06-26,-918072,349793,-64769,2622167,1989119,139835065.7,0.04599110887132062,1,2.326020650192284,0.6688000000000001,0.6512,0.33440000000000003,0.58,0.6,0.48,1.0,0.88,0.78,0.9,v0.1,2026-07-11T07:49:09Z
2891,2026-06-29,4591511,1142600,55605,690106,6479822,455531486.59999996,0.1597016592472364,2,7.01651100228316,0.78,0.74,0.38,0.9,0.68,0.74,0.98,1.0,0.84,0.98,v0.1,2026-07-11T07:49:09Z
2891,2026-06-30,-14714210,11914466,1451728,-286549,-1634565,-116054115.0,-0.03365727870812584,-1,-7.066973832506588,0.256,0.2304,0.1216,0.16,0.92,0.96,0.04,0.32,0.48,0.14,v0.1,2026-07-11T07:49:09Z
2891,2026-07-01,-11649596,-2005114,2133807,347932,-11172971,-788811752.5999999,-0.22798118514734125,-2,-12.591640043097275,0.10640000000000001,0.098,0.053200000000000004,0.2,0.18,0.98,0.9,0.14,0.12,0.06,v0.1,2026-07-11T07:49:09Z
2891,2026-07-02,-6842840,5718793,2323382,1302571,2501906,174883229.4,0.04869902631572749,1,4.561187181009476,0.3192,0.5472,0.30400000000000005,0.32,0.92,1.0,0.98,0.76,0.66,0.92,v0.1,2026-07-11T07:49:09Z
2891,2026-07-03,-4143222,3145815,734000,596743,333336,23533521.599999998,0.00814232606970378,2,1.724343899072177,0.31,0.36,0.2,0.28,0.86,0.92,0.86,0.5,0.44,0.62,v0.1,2026-07-11T07:49:09Z
2891,2026-07-06,-39428,4010722,686000,668799,5326093,380283040.20000005,0.16660894681929647,3,5.7005297930596495,0.5412,0.5903999999999999,0.328,0.64,0.9,0.94,0.98,0.82,0.8,0.9,v0.1,2026-07-11T07:49:09Z
2891,2026-07-07,-21422034,2869653,55000,1696754,-16800627,-1179404015.4,-0.2915623495223476,-1,-139.9050392123386,0.0384,0.0456,0.024,0.02,0.86,0.86,0.96,0.06,0.24,0.02,v0.1,2026-07-11T07:49:09Z
2891,2026-07-08,-10483336,7415937,-27000,689730,-2404669,-171452899.7,-0.04390091545004075,-2,-17.60502970327112,0.2016,0.2736,0.1368,0.08,1.0,0.38,0.92,0.36,0.46,0.08,v0.1,2026-07-11T07:49:09Z
2891,2026-07-09,-8467526,5761844,-70000,865568,-1910114,-133516968.60000001,-0.03214911857343182,-3,-5.203093225975283,0.192,0.27999999999999997,0.15200000000000002,0.2,0.98,0.3,0.98,0.4,0.56,0.16,v0.1,2026-07-11T07:49:09Z
2912,2024-07-01,77848,28882,11000,158,117888,32537088.0,0.19155387290187348,1,,,0.1976,,0.6,0.54,0.42,0.46,0.52,0.5,,v0.1,2026-07-11T07:49:09Z
2912,2024-07-02,-260596,89479,0,-3201,-174318,-47675973.0,-0.14569224250113458,-1,,,0.20520000000000002,,0.54,0.54,0.6,0.42,0.54,0.56,,v0.1,2026-07-11T07:49:09Z
2912,2024-07-03,-366649,68213,43000,3560,-251876,-68384334.0,-0.1276261752328931,-2,,,0.12240000000000001,,0.38,0.54,0.42,0.32,0.34,0.38,,v0.1,2026-07-11T07:49:09Z
2912,2024-07-04,364080,107248,-28000,0,443328,122801856.0,0.3780726590482688,1,,,0.1512,,0.46,0.58,0.34,0.44,0.42,0.48,,v0.1,2026-07-11T07:49:09Z
2912,2024-07-05,554823,16799,0,1207,572829,159819291.0,0.558689136640759,2,,,0.256,,0.68,0.4,0.33,0.48,0.64,0.66,,v0.1,2026-07-11T07:49:09Z
2912,2024-07-08,118500,197186,100000,5604,421290,117961200.0,0.40000113936093246,3,,,0.168,,0.38,0.6,0.72,0.4,0.42,0.5,,v0.1,2026-07-11T07:49:09Z
2912,2024-07-09,445000,67151,31000,-2728,540423,152669497.5,0.37703965306014237,4,,,0.256,,0.7,0.44,0.86,0.58,0.64,0.68,,v0.1,2026-07-11T07:49:09Z
2912,2024-07-10,-23000,88000,9000,0,74000,20683000.0,0.08944695191380214,5,,,0.23520000000000002,,0.6,0.52,0.61,0.4,0.56,0.58,,v0.1,2026-07-11T07:49:09Z
2912,2024-07-11,314000,89060,2000,-549,404511,113667591.0,0.406641394264552,6,,,0.248,,0.56,0.54,0.6,0.44,0.62,0.62,,v0.1,2026-07-11T07:49:09Z
2912,2024-07-12,208000,89000,79000,-3723,372277,104982114.0,0.3067919512201152,7,0.47708335978466493,,0.24,0.012,0.58,0.54,0.78,0.52,0.6,0.62,0.72,v0.1,2026-07-11T07:49:09Z
2912,2024-07-15,318843,137000,1000,-8336,448507,126927481.0,0.37190529457176,8,0.661775449760329,,0.2772,0.013200000000000002,0.66,0.68,0.72,0.42,0.66,0.72,0.7,v0.1,2026-07-11T07:49:09Z
2912,2024-07-16,-954733,864000,50000,12632,-28101,-7882330.5,-0.016489281175074727,-1,-1.1146683950192433,,0.2184,0.020800000000000003,0.36,0.74,0.9,0.46,0.52,0.5,0.3,v0.1,2026-07-11T07:49:09Z
2912,2024-07-17,-767750,821000,98000,481,151731,42408814.5,0.07845750044210585,1,-0.36216329306264305,,0.1824,0.0192,0.3,0.82,0.74,0.54,0.48,0.52,0.54,v0.1,2026-07-11T07:49:09Z
2912,2024-07-18,-40634,788000,130000,7893,885259,249200408.5,0.36384668657305325,2,2.1157393580488253,,0.272,0.027200000000000002,0.58,0.74,0.74,0.54,0.68,0.72,0.9,v0.1,2026-07-11T07:49:09Z
2912,2024-07-19,-9662,914000,-4386,-1724,898228,253300296.0,0.37393229463714045,3,1.7632252496730911,,0.30400000000000005,0.0304,0.68,0.76,0.62,0.52,0.76,0.92,0.88,v0.1,2026-07-11T07:49:09Z
2912,2024-07-22,-609821,859941,41000,-834,290286,81860652.0,0.17693881693355057,4,-0.10097939283760676,,0.2,0.02,0.4,0.78,0.3,0.48,0.5,0.5,0.44,v0.1,2026-07-11T07:49:09Z
2912,2024-07-23,660462,142000,-1000,-10419,791043,223865169.0,0.5774917487412313,5,1.2573514365975889,,0.23199999999999998,0.0232,0.7,0.48,0.52,0.1,0.58,0.66,0.66,v0.1,2026-07-11T07:49:09Z
2912,2024-07-26,1030250,16068,-49000,-11790,985528,278411660.0,0.40238459688578276,6,1.5550814775467017,,0.3444,0.032799999999999996,0.82,0.22,0.72,0.38,0.82,0.88,0.9,v0.1,2026-07-11T07:49:09Z
2912,2024-07-29,781012,605000,-28000,-55000,1303012,367449384.0,0.6285273541943323,7,2.0023882331040666,,0.31679999999999997,0.0288,0.74,0.62,0.58,0.28,0.72,0.86,0.84,v0.1,2026-07-11T07:49:09Z
2912,2024-07-30,-24703,162203,-13000,-85187,39313,10870044.5,0.021792599729151572,8,-0.9051001803465909,,0.24,0.024,0.8,0.34,0.49,0.18,0.6,0.6,0.42,v0.1,2026-07-11T07:49:09Z
2912,2024-07-31,400470,70000,0,-169905,300565,83406787.5,0.09822613531228992,9,-0.29010189735629,0.322,0.1932,0.0184,0.56,0.46,0.63,0.06,0.46,0.48,0.36,v0.1,2026-07-11T07:49:09Z
2912,2024-08-01,825109,49000,-266000,175259,783368,213859464.0,0.35061474217529665,10,0.6622274779293368,0.29,0.19,0.03,0.54,0.36,0.18,0.76,0.5,0.54,0.54,v0.1,2026-07-11T07:49:09Z
2912,2024-08-02,352033,71070,-29000,61000,455103,124470670.5,0.3533894021150422,11,-0.10169652109548483,0.6552,0.3276,0.031200000000000002,0.84,0.3,0.86,0.82,0.78,0.82,0.76,v0.1,2026-07-11T07:49:09Z
2912,2024-08-05,395952,185000,-99000,7873,489825,133477312.5,0.2036351466800809,12,-0.03757708151402339,0.6911999999999999,0.3312,0.0288,0.76,0.41,0.86,0.86,0.72,0.78,0.64,v0.1,2026-07-11T07:49:09Z
2912,2024-08-06,1790897,170426,-4000,68546,2025869,564204516.5,0.5981784789457677,13,2.4832574896383153,0.6468,0.3168,0.0396,0.68,0.32,0.5,0.48,0.66,0.84,0.7,v0.1,2026-07-11T07:49:09Z
2912,2024-08-07,1625878,80513,25000,4938,1736329,487040284.5,0.7029330558839246,14,1.6821948059932603,0.6256,0.2992,0.0408,0.74,0.26,0.7,0.12,0.68,0.82,0.66,v0.1,2026-07-11T07:49:09Z
2912,2024-08-08,482030,128555,-56000,-10119,544466,151906014.0,0.2746949535209314,15,-0.1591985217647988,0.6864,0.3432,0.0468,0.84,0.34,0.54,0.48,0.78,0.78,0.68,v0.1,2026-07-11T07:49:09Z
2912,2024-08-09,2635808,29995,-40000,17808,2643611,750785524.0,0.7456552281253799,16,2.406554975184801,0.552,0.276,0.048,0.6,0.32,0.84,0.56,0.6,0.9,0.64,v0.1,2026-07-11T07:49:09Z
2912,2024-08-12,499172,93205,11000,-1000,602377,169569125.5,0.42223742509450585,17,-0.2335485942892101,0.4752,0.2376,0.0432,0.58,0.36,0.71,0.5,0.54,0.62,0.4,v0.1,2026-07-11T07:49:09Z
2912,2024-08-13,741863,38091,-30000,5507,755461,213795463.0,0.46244852660761954,18,-0.06164287426607493,0.6364,0.3256,0.0592,0.76,0.34,0.44,0.64,0.74,0.8,0.52,v0.1,2026-07-11T07:49:09Z
2912,2024-08-14,626891,252729,-38080,-6807,834733,236646805.5,0.5441264758855313,19,0.012533595633092264,0.36079999999999995,0.1936,0.0352,0.5,0.6,0.64,0.42,0.44,0.56,0.18,v0.1,2026-07-11T07:49:09Z
2912,2024-08-15,227987,-37092,13000,3207,207102,57574356.0,0.1606500407245084,20,-0.7523178715281259,0.5459999999999999,0.308,0.055999999999999994,0.66,0.52,0.66,0.58,0.7,0.7,0.48,v0.1,2026-07-11T07:49:09Z
2912,2024-08-16,50677,228282,5000,16071,300030,83408340.0,0.1957440367648834,21,-0.6443352900049005,0.20720000000000002,0.12320000000000002,0.016800000000000002,0.28,0.56,0.29,0.42,0.28,0.34,0.12,v0.1,2026-07-11T07:49:09Z
2912,2024-08-19,121000,153772,-14000,-6378,254394,70467138.0,0.302453210193294,22,-0.6867193004611948,0.444,0.31079999999999997,0.0592,0.6,0.64,0.69,0.62,0.74,0.72,0.46,v0.1,2026-07-11T07:49:09Z
2912,2024-08-20,473029,109754,0,131,582914,163215920.0,0.5093905985654563,23,-0.26794102652447555,0.3808000000000001,0.2856,0.0408,0.68,0.52,0.77,0.62,0.68,0.72,0.52,v0.1,2026-07-11T07:49:09Z
2912,2024-08-21,188404,71005,0,-1022,258387,71960779.5,0.3199755795824505,24,-0.6748505514542802,0.276,0.252,0.036,0.54,0.56,0.89,0.72,0.6,0.66,0.32,v0.1,2026-07-11T07:49:09Z
2912,2024-08-22,514000,49547,-8000,-4043,551504,154696872.0,0.5667012267990706,25,-0.2953777434632706,0.3016,0.24359999999999998,0.0348,0.58,0.48,0.52,0.56,0.58,0.68,0.24,v0.1,2026-07-11T07:49:09Z
2912,2024-08-23,533000,45449,11000,9636,599085,168941970.0,0.6200918516586398,26,-0.2152126537454066,0.2992,0.2992,0.054400000000000004,0.68,0.44,0.62,0.48,0.68,0.72,0.42,v0.1,2026-07-11T07:49:09Z
2912,2024-08-26,1481838,115949,3000,-1540,1599247,457384642.0,0.7264453871483088,27,1.0551009680677768,0.30360000000000004,0.2904,0.05280000000000001,0.62,0.66,0.68,0.48,0.66,0.9,0.64,v0.1,2026-07-11T07:49:09Z
2912,2024-08-27,1968837,118949,-4000,-14377,2069409,603232723.5,0.7486628752523389,28,1.3524326411057,0.6864,0.4048,0.08800000000000001,0.94,0.62,0.7,0.46,0.88,0.94,0.88,v0.1,2026-07-11T07:49:09Z
2912,2024-08-28,122948,97968,-4000,0,216916,62254892.0,0.18257723819479865,29,-0.7522394179826192,0.42,0.264,0.048,0.64,0.6,0.3,0.56,0.6,0.66,0.4,v0.1,2026-07-11T07:49:09Z
2912,2024-08-29,471708,-121000,-3000,-3966,343742,98482083.0,0.25009167209908734,30,-0.5972678955466106,0.5676,0.2904,0.0396,0.68,0.14,0.74,0.38,0.66,0.72,0.48,v0.1,2026-07-11T07:49:09Z
2912,2024-08-30,-208269,86000,26000,8110,-88159,-24816758.5,-0.03315493299927304,-1,-1.106683256649839,0.1976,0.16720000000000002,0.038000000000000006,0.36,0.48,0.46,0.76,0.38,0.4,0.26,v0.1,2026-07-11T07:49:09Z
2912,2024-09-02,381918,-98301,3000,-2000,284617,80973536.5,0.25285174142789624,1,-0.6512481226298144,0.21120000000000003,0.2772,0.0792,0.82,0.14,0.66,0.56,0.66,0.68,0.52,v0.1,2026-07-11T07:49:09Z
2912,2024-09-03,100305,137769,-1500,-10000,226574,64007155.0,0.25449002927083497,2,-0.6879734601028085,0.196,0.294,0.06999999999999999,0.74,0.52,0.46,0.48,0.7,0.68,0.56,v0.1,2026-07-11T07:49:09Z
2912,2024-09-04,-77890,254107,-229000,-3634,-56417,-15768551.5,-0.032222377066408354,-1,-1.0886363409626383,0.4536,0.3864,0.084,0.9,0.42,0.68,0.7,0.84,0.86,0.82,v0.1,2026-07-11T07:49:09Z
2912,2024-09-05,129352,213528,-47978,607,295509,83776801.5,0.1669249075444936,1,-0.5264671939092236,0.3828,0.3168,0.066,0.72,0.44,0.7,0.66,0.66,0.74,0.62,v0.1,2026-07-11T07:49:09Z
2912,2024-09-06,502220,106188,-20000,-7707,580701,165499785.0,0.5020220899713328,2,0.11478974241624648,0.28080000000000005,0.2592,0.0432,0.62,0.44,0.67,0.48,0.54,0.66,0.52,v0.1,2026-07-11T07:49:09Z
2912,2024-09-09,124940,162383,-22815,-8431,256077,73238022.0,0.15110836522767426,3,-0.49149836385179807,0.6084,0.3744,0.062400000000000004,0.92,0.44,0.52,0.52,0.78,0.82,0.62,v0.1,2026-07-11T07:49:09Z
2912,2024-09-10,975880,52930,17000,-15058,1030752,297887328.0,0.5637977716151688,4,0.9923462738461352,0.6215999999999999,0.37,0.0592,0.8,0.44,0.66,0.44,0.74,0.92,0.78,v0.1,2026-07-11T07:49:09Z
2912,2024-09-11,285948,78561,18127,-7520,375116,107658292.0,0.2729676746125422,5,-0.24123185840707964,0.504,0.288,0.06,0.72,0.4,0.38,0.4,0.6,0.68,0.36,v0.1,2026-07-11T07:49:09Z
2912,2024-09-12,2788975,186039,21000,13583,3009597,881811921.0,0.6997290686149484,6,3.7432595521117227,0.6992,0.3648,0.10640000000000001,0.78,0.64,0.18,0.14,0.76,0.9,0.6,v0.1,2026-07-11T07:49:09Z
2912,2024-09-13,586340,58770,19315,-4801,659624,191620772.0,0.5332337396303716,7,0.010949846772952078,0.4576,0.2496,0.0728,0.58,0.42,0.66,0.46,0.52,0.78,0.4,v0.1,2026-07-11T07:49:09Z
2912,2024-09-16,305000,3019,38000,1680,347699,101528108.0,0.3105753118267276,8,-0.47089430988334835,0.5336,0.2552,0.08120000000000001,0.68,0.3,0.66,0.48,0.58,0.64,0.32,v0.1,2026-07-11T07:49:09Z
2912,2024-09-18,605208,58140,8000,18304,689652,201378384.0,0.3839345311825862,9,0.04101306360810628,0.5984,0.3128,0.12240000000000001,0.74,0.38,0.74,0.62,0.68,0.76,0.62,v0.1,2026-07-11T07:49:09Z
2912,2024-09-19,677000,121964,-5000,1007,794971,234913930.5,0.4470624954307984,10,0.15328383074804566,0.5336,0.2668,0.10439999999999999,0.56,0.62,0.16,0.3,0.58,0.74,0.26,v0.1,2026-07-11T07:49:09Z
2912,2024-09-20,677334,-7556,49000,11816,730594,217717012.0,0.2956038180382929,11,0.04629859166709265,0.48600000000000004,0.2592,0.09720000000000001,0.58,0.44,0.68,0.6,0.54,0.72,0.34,v0.1,2026-07-11T07:49:09Z
2912,2024-09-23,90988,10000,-21000,3182,83170,24784660.0,0.08852110052684796,12,-0.8763215375328147,0.3024,0.1656,0.072,0.56,0.4,0.08,0.36,0.36,0.34,0.2,v0.1,2026-07-11T07:49:09Z
2912,2024-09-24,1424116,40000,9001,64,1473181,446373843.0,0.6675032464855039,13,1.2114314557364623,0.574,0.322,0.13999999999999999,0.72,0.58,0.44,0.28,0.7,0.82,0.58,v0.1,2026-07-11T07:49:09Z
2912,2024-09-25,357863,12964,65200,-11564,424463,128612289.0,0.19439765365165118,14,-0.2730789093246588,0.2584,0.1824,0.0608,0.46,0.48,0.3,0.24,0.38,0.5,0.26,v0.1,2026-07-11T07:49:09Z
2912,2024-09-26,-71196,105168,23000,11035,68007,20538114.0,0.02547832504748596,15,-0.8820292693419559,0.3496,0.2116,0.0828,0.44,0.5,0.26,0.46,0.46,0.48,0.26,v0.1,2026-07-11T07:49:09Z
2912,2024-09-27,-300079,3853,0,-1690,-297916,-88778968.0,-0.15734811625494624,-1,-1.5472467746504073,0.196,0.12880000000000003,0.044800000000000006,0.34,0.46,0.22,0.4,0.28,0.28,0.18,v0.1,2026-07-11T07:49:09Z
2912,2024-09-30,147754,-2106,10928,-2133,154443,45560685.0,0.09709781012352633,1,-0.722484716201931,0.6192,0.3312,0.1296,0.7,0.48,0.68,0.64,0.72,0.76,0.54,v0.1,2026-07-11T07:49:09Z
2912,2024-10-01,399840,104964,-11900,1464,494368,146827296.0,0.43883711289691185,2,-0.12811145164113574,0.46399999999999997,0.2668,0.0928,0.7,0.52,0.54,0.42,0.58,0.72,0.52,v0.1,2026-07-11T07:49:09Z
2912,2024-10-04,160344,75964,-30000,9543,215851,64107747.0,0.17974417072827487,3,-0.6189556378857847,0.6864,0.3588,0.12480000000000001,0.84,0.5,0.66,0.44,0.78,0.82,0.62,v0.1,2026-07-11T07:49:09Z
